Date,Strategy A (Equal Wt),Strategy B (Take-Profit),Strategy C (Proportional),BM1: EW Fixed,BM2: EW Rebal
2025-09-11,1.1207556139031196,1.0972196213765693,1.2172882405764098,1.1456414172642253,1.14485165472
2025-09-12,1.1093748263625434,1.091189073353305,1.19548568518996,1.138993032206214,1.13763486797949
2025-09-15,1.103712085361036,1.0885808773150947,1.18600902172779,1.1381735260328236,1.136377734306513
2025-09-16,1.1076795563986912,1.088768972336568,1.1874851514125135,1.1375349282912384,1.1357906310534036
2025-09-17,1.1153802929995407,1.0889032539597239,1.1905679828765383,1.143190714443913,1.1418011527314966
2025-09-18,1.1047657819200862,1.0899500135515245,1.1871723994862229,1.1425694938930169,1.1408122837953565
2025-09-19,1.1017310411590946,1.0898965411204593,1.187468753289701,1.1430001401987266,1.1407115938436887
2025-09-22,1.0911047659728297,1.0869281142948182,1.1743621841732081,1.1378569883400356,1.1353490204280914
2025-09-23,1.089910511681933,1.0857384315027763,1.1679352711889854,1.1480851958662974,1.1448936559726295
2025-09-24,1.089119923955453,1.0849508700755641,1.1636993486943015,1.1440066685999113,1.1408779507636977
2025-09-25,1.0834603784160617,1.0793129887714608,1.1334638837412019,1.1402695649463153,1.1365624764139353
2025-09-26,1.0861411166401855,1.0819834653688818,1.147486177584798,1.147999024854975,1.1441709036817211
2025-09-29,1.0861964381305371,1.082038575093505,1.1477784077772168,1.1492389609039482,1.1457437442521028
2025-09-30,1.1009868330124117,1.0967723536636118,1.2259230936368581,1.1605092812427167,1.157045096973163
2025-10-01,1.11725304315263,1.0967723536636118,1.316483316788132,1.1601703135569859,1.1571711838279384
2025-10-02,1.1157159472985942,1.0967723536636118,1.3074273510848202,1.1592252081572791,1.1558104127972564
2025-10-03,1.1149182026873403,1.0967723536636118,1.3027532531369548,1.1646794307937027,1.1613601717437507
2025-10-06,1.1139431692789372,1.0967723536636118,1.2970567457983326,1.1651716431822463,1.1611435209885344
2025-10-07,1.1109575968735292,1.0967723536636118,1.279674993590047,1.1711484217214478,1.1667300686194555
2025-10-08,1.107888861557645,1.0967723536636118,1.2620011244129739,1.173891466906206,1.1692840331313705
2025-10-09,1.1107098892428986,1.0967723536636118,1.2780683502617147,1.16438269081987,1.1601846831571412
2025-10-10,1.1068763264075954,1.0967723536636118,1.2560123868819324,1.150679726487529,1.146584915585719
2025-10-13,1.1061297546294389,1.0967723536636118,1.25177657761088,1.1570879164128742,1.1528070188180963
2025-10-14,1.103548349084783,1.0967723536636118,1.2371700498297087,1.1698086014474065,1.1658077783924485
2025-10-15,1.102010945523389,1.0967723536636118,1.2285522595795786,1.1677775188743307,1.163045172431436
2025-10-16,1.101513050143718,1.0967723536636118,1.225776921928833,1.161374397686571,1.1562314782104721
2025-10-17,1.103796952128077,1.0967723536636118,1.2384846894128847,1.1666627336953777,1.1619452829927859
2025-10-20,1.1077804479651647,1.0967723536636118,1.260832543314192,1.1770515016276242,1.1726358254261666
2025-10-21,1.1111171478072115,1.0967723536636118,1.279821052074441,1.1828158406605302,1.1785626405005585
2025-10-22,1.1110917867481276,1.0967723536636118,1.2796749935900473,1.1815656246548045,1.1780284193680748
2025-10-23,1.1100011026473244,1.0967723536636118,1.2733941390902184,1.1880146088481383,1.1843342832421557
2025-10-24,1.1107905092643322,1.0967723536636118,1.2779221785536898,1.188860529150844,1.1844203581314388
2025-10-27,1.1120855234261402,1.0967723536636118,1.2853715009286695,1.194806071249779,1.1893901372864903
2025-10-28,1.1096338907909038,1.0967723536636118,1.271203261824311,1.1851092825241274,1.1798535889868254
2025-10-29,1.108486400615724,1.0967723536636118,1.2646304035793259,1.182351738942672,1.174672754763668
2025-10-30,1.1077181932697402,1.0967723536636118,1.2602483093766168,1.1700176640867828,1.161952407706863
2025-10-31,1.106947888783379,1.0967723536636118,1.2558664416211704,1.1630968596327496,1.1553781058797887
2025-11-03,1.097961499549514,1.0967723536636118,1.2048897660950957,1.1499726698277217,1.1408136975272174
2025-11-04,1.1016085083164067,1.0967723536636118,1.2249006842461017,1.1442022432839827,1.1356568901321937
2025-11-05,1.103000933160196,1.0967723536636118,1.2326420103662374,1.1479104888428067,1.1389168424489995
2025-11-06,1.1066344725811772,1.0967723536636118,1.2529450454860311,1.1494048873097524,1.1403494471595594
2025-11-07,1.1079245600615175,1.0967723536636118,1.2602483093766168,1.1582548290374544,1.1496891699667464
2025-11-10,1.1091316237854207,1.0967723536636118,1.267113397814021,1.1647374077702894,1.155098625873162
2025-11-11,1.119871322966241,1.0967723536636118,1.328460565402952,1.1758322033065485,1.1671193563765148
2025-11-12,1.1211026302414615,1.0967723536636118,1.3357638292935379,1.176861050631529,1.1684587772736017
2025-11-13,1.1247313603264828,1.0967723536636118,1.3573815039965074,1.1651909115892651,1.1575547647446918
2025-11-14,1.1247071554058536,1.0967723536636118,1.3572354455121136,1.1660020437689365,1.158084715925836
2025-11-17,1.1245619133790128,1.0967723536636118,1.3563590946057507,1.1585457268774433,1.1501000994336645
2025-11-18,1.1332086563351986,1.0967723536636118,1.408504238006976,1.1573115553999376,1.1499902503659716
2025-11-19,1.1299652070373674,1.0967723536636118,1.3883472613715764,1.1524845101703802,1.1441104685021617
2025-11-20,1.1297750056257758,1.0967723536636118,1.3871787934964257,1.1432113501249723,1.1357335419735712
2025-11-21,1.1364130448856395,1.0967723536636118,1.4279309222204069,1.1536913966278484,1.1479859488095518
2025-11-24,1.1425508080648175,1.0967723536636118,1.4664921736784804,1.1553863073362611,1.1487866230791846
2025-11-25,1.1545225543033801,1.0967723536636118,1.5433223331785773,1.1644629200114924,1.1590338135776808
2025-11-26,1.1522716207747603,1.0967723536636118,1.5282775167205929,1.169689670704829,1.1634388284988677
2025-11-28,1.1527121483389928,1.0967723536636118,1.5311989128557322,1.176564244262642,1.1702838749401434
2025-12-01,1.1461145253089429,1.0967723536636118,1.487379329512218,1.1633363707953464,1.158105511035648
2025-12-02,1.1443137070719358,1.0967723536636118,1.475694197866186,1.163990363181132,1.1578990057562226
2025-12-03,1.1471226537222803,1.0967723536636118,1.4938061292728095,1.167911243172671,1.1624169227607561
2025-12-04,1.144026867184,1.0967723536636118,1.4736491526374098,1.1653627392332109,1.1590521001034781
2025-12-05,1.1413734713877899,1.0967723536636118,1.4565596306215431,1.158762814275942,1.1529200045211325
2025-12-08,1.1395650289533492,1.0967723536636118,1.4450204442362735,1.1537971651554695,1.1470856813613886
2025-12-09,1.134865310107551,1.0967723536636118,1.4152231547363554,1.1505048487316996,1.1437156254416463
2025-12-10,1.136575430599216,1.0967723536636118,1.4258861034388934,1.1580687562102283,1.1514492197413067
2025-12-11,1.1398121450644312,1.0967723536636118,1.4461891385586871,1.1648702502523491,1.1580121428570482
2025-12-12,1.142782257899731,1.0967723536636118,1.465031475610911,1.1669059319523523,1.159394441360237
2025-12-15,1.1446437905192728,1.0967723536636118,1.4769637744440995,1.1701530073832456,1.1628083012392496
2025-12-16,1.1400999144555641,1.0967723536636118,1.4476483647190497,1.161902784416329,1.1548475065851718
2025-12-17,1.1422114331872333,1.0967723536636118,1.4610539294428835,1.1626963062243472,1.1572369106198528
2025-12-18,1.1456894390805297,1.0967723536636118,1.4832982969451707,1.1616220271021112,1.1549157847833174
2025-12-19,1.1465997040091407,1.0967723536636118,1.4891907943895957,1.1607024591011461,1.1531065050461107
2025-12-22,1.154834257715133,1.0967723536636118,1.5426655228933301,1.1696858251365492,1.1617168181594488
2025-12-23,1.1555400445110113,1.0967723536636118,1.547379588783049,1.171713639768817,1.1637954457386999
2025-12-24,1.1586423007194877,1.0967723536636118,1.5681506903946907,1.1770248267626862,1.1693000439369843
2025-12-26,1.159360674121187,1.0967723536636118,1.573012060228748,1.1766328722568156,1.1693414761982583
2025-12-29,1.159013240590389,1.0967723536636118,1.5706550838957043,1.1758042956874126,1.1686861649621976
2025-12-30,1.1577957383314001,1.0967723536636118,1.5624054968946042,1.1764247236843979,1.1693507376019183
2025-12-31,1.1560491217346602,1.0967723536636118,1.550620502005754,1.168184047495723,1.161197843160783
2026-01-02,1.1586630119630765,1.0967723536636118,1.568150690394691,1.1811981760015848,1.1725223918704308
2026-01-05,1.1608181706919014,1.0967723536636118,1.5827347998968624,1.1865258541446086,1.1775403113777243
2026-01-06,1.1639082132941274,1.0967723536636118,1.6038006226208121,1.1909243557898654,1.181743742702122
2026-01-07,1.1633308973125238,1.0967723536636118,1.5998230764527848,1.1708921210279102,1.161657282562994
2026-01-08,1.1684512692890021,1.0967723536636118,1.6350309836222598,1.187118952846005,1.1800027327224154
2026-01-09,1.1674827331110056,1.0967723536636118,1.6282545492881737,1.1981581317762202,1.1903604323536756
2026-01-12,1.1646519783470175,1.0967723536636118,1.6085146885105313,1.2065513942842065,1.197170393888501
2026-01-13,1.1626680445662658,1.0967723536636118,1.594814515898021,1.216610544156392,1.2066384778857593
2026-01-14,1.1685748210895683,1.0967723536636118,1.635325704734568,1.2271171011438746,1.2182493033347426
2026-01-15,1.168490596273693,1.0967723536636118,1.6347363757335835,1.229919799256208,1.2208577266909328
2026-01-16,1.1639838598674146,1.0967723536636118,1.6032114068434595,1.233205150679481,1.2232033779800464
2026-01-20,1.165310074334979,1.0967723536636118,1.612344704286958,1.2163716629708476,1.2080063417319014
2026-01-21,1.168844885583223,1.0967723536636118,1.6367988574015822,1.2283499995513985,1.2197085032973634
2026-01-22,1.1647842627640135,1.0967723536636118,1.608367271342562,1.2211544133580148,1.214616016347269
2026-01-23,1.1626505726578553,1.0967723536636118,1.5936359711196837,1.2212033579577641,1.2151731172710538
2026-01-26,1.160973990895406,1.0967723536636118,1.58214558411951,1.2242746839920802,1.2175714482047928
2026-01-27,1.1620982060613108,1.0967723536636118,1.5898058421196257,1.2275469323100516,1.2202604911376131
2026-01-28,1.1599015125534293,1.0967723536636118,1.5747799340080706,1.2207634260281428,1.2133572521109943
2026-01-29,1.1630263944304355,1.0967723536636118,1.595992947452727,1.2258875750801348,1.2183731057456186
2026-01-30,1.167170091104392,1.0967723536636118,1.6244244202881157,1.2351701436135014,1.2278851169327851
2026-02-02,1.160281856876449,1.0902995825359532,1.6232398900667917,1.237344801740557,1.2286076598152014
2026-02-03,1.1661278374234616,1.0957929634003925,1.5983743293923398,1.2524010928666067,1.2431217576757072
2026-02-04,1.2008326123677246,1.1284045236083562,1.6539456789827096,1.2668603526983315,1.2615244318326098
2026-02-05,1.192593464788669,1.1222782855195916,1.622272139745863,1.265441892093094,1.259568004095395
2026-02-06,1.2215987833696433,1.1369070053182164,1.6634736882407175,1.2910891541948564,1.2836511403061663
2026-02-09,1.2140588660247538,1.128448590123177,1.6481230924790622,1.2902013299119441,1.2826366656557775
2026-02-10,1.2268661160589582,1.1413347700219534,1.6750515246745359,1.2937460333119257,1.2871739891001193
2026-02-11,1.2353614227309262,1.138259120240659,1.6756717489303088,1.2994298742948427,1.292807224810294
2026-02-12,1.214141706296567,1.1176413431468109,1.6226475510397396,1.2988890129829205,1.2929318187499748
2026-02-13,1.2233954568830134,1.127383267536954,1.6466061276434982,1.3129177976360609,1.3070237864258663
2026-02-17,1.2152827667132797,1.1176150200605501,1.612670537408092,1.3083713837155901,1.3007023002011557
2026-02-18,1.2101327407806457,1.115673053085534,1.6053302618769636,1.3041078150314038,1.295520823648489
2026-02-19,1.200284570509512,1.1156779239527936,1.5986882755926004,1.3079704519666764,1.297695611966549
2026-02-20,1.208847201187774,1.1209596068531726,1.6133952225784194,1.308610504525014,1.2989227989883827
2026-02-23,1.2014244862380372,1.1217022717711342,1.6002495075796028,1.3071771083098187,1.2978376991032168
2026-02-24,1.201761657757806,1.12354160418223,1.5970520830655242,1.3146288103725023,1.304045297472842
2026-02-25,1.1941688063266334,1.118976590451999,1.5907732089577775,1.3092487109433397,1.2982696700458525
2026-02-26,1.2008908859178058,1.1279086828770484,1.61828158556293,1.3066493692384369,1.2968415848454902
2026-02-27,1.2148658870544038,1.1358672884363665,1.6353463751590345,1.3195678142377616,1.3109044437060866
2026-03-02,1.1942007934416485,1.128734706265327,1.6084708256998055,1.3195943184836207,1.3091319722293322
2026-03-03,1.1829683906226343,1.1302483384549922,1.610319499984808,1.3048687435135462,1.2961259627031911
2026-03-04,1.1816695875511385,1.1317008673903057,1.6151311546364358,1.3093410810307844,1.299923846730866
2026-03-05,1.1654747105975112,1.1322051404740363,1.6084418006154841,1.2910081706845455,1.2832205703362154
2026-03-06,1.1543822931215806,1.1316864453377704,1.6045160625176198,1.2894150210256987,1.281839579202786
2026-03-09,1.1463760280104083,1.1257895859433598,1.5813571450079393,1.2880333032128444,1.2784510499711876
2026-03-10,1.1494967969628715,1.12337135705728,1.5781046363342195,1.286844874318274,1.277131114603457
2026-03-11,1.1409171163098657,1.1220532781937254,1.569905752967895,1.28272020786579,1.2729576178495778
2026-03-12,1.1216502234764547,1.1247625372372245,1.5726681386864136,1.2755845898726637,1.2668443289487432
2026-03-13,1.1321459578529605,1.124208377377899,1.578297705337341,1.2812348005485434,1.274462757813584
2026-03-16,1.1330964663199703,1.1198123690881918,1.5695506940797062,1.2861399660718273,1.2779922034056321
2026-03-17,1.1351548505759579,1.124374494739993,1.5754779529387917,1.2838029914292917,1.2758601030140542
2026-03-18,1.1058377400022201,1.1160450316369863,1.534974543186135,1.2662072283734018,1.2571033084570336
2026-03-19,1.0927573596281985,1.1187363071055814,1.5352425708436073,1.2565346738867138,1.2476998476338859
2026-03-20,1.0862548622814283,1.116892957526277,1.5240446346651573,1.2392339806962596,1.2309049293159
2026-03-23,1.0981336839839986,1.1165699797194117,1.5384316333715222,1.2523621579346735,1.243582134782163
2026-03-24,1.0999322851160782,1.1173518947556698,1.5500012195751243,1.2543533817376522,1.2455116116727831
2026-03-25,1.110451452798134,1.123074941258005,1.5763994380470834,1.2617250511062639,1.252627754932575
2026-03-26,1.1001599496603949,1.1186498696619749,1.562606030331894,1.2575211351568454,1.2495580260473935
2026-03-27,1.0953080440497651,1.114537751963659,1.560059872708883,1.2576161579201215,1.2495123169518096
2026-03-30,1.0973417271623622,1.1146484351620543,1.5515713585325783,1.2537688959758346,1.2466801608080695
2026-03-31,1.1073100449137778,1.1213897083992972,1.5664758772124494,1.2669812170182528,1.2577521061661123
2026-04-01,1.1040288491676586,1.1187730755847054,1.5553030726438946,1.2683368678756415,1.2570020048940402
2026-04-02,1.1056523188316636,1.1255012126683224,1.5755441353918145,1.2694216029983338,1.260203904075576
2026-04-06,1.1002267204370126,1.1181558349280134,1.551336584189597,1.2731989014635412,1.2624841470529204
2026-04-07,1.0867945872218239,1.1130980527898735,1.5301482964342832,1.268381560584614,1.256900764299417
2026-04-08,1.1231911357193294,1.1243500584548027,1.569266632457248,1.2873968795117259,1.2747240850403332
2026-04-09,1.122065787817823,1.119661971788855,1.5517240171215092,1.2923121752958402,1.2778800552198102
2026-04-10,1.113164674767672,1.1168086581957124,1.540454728813407,1.2781294035059074,1.2635641532430066
2026-04-13,1.1249491006497607,1.1332011281363177,1.5854832502576346,1.281314739611527,1.2676965875796387
2026-04-14,1.1243531080851563,1.1335308972616978,1.57914969491196,1.280468539042686,1.265806772283371
2026-04-15,1.1246912858435558,1.1373904919709843,1.5882974048626817,1.270545750385209,1.2574534462647313
2026-04-16,1.1295169659138466,1.1450854589111912,1.6099388012249398,1.268749153482444,1.25772826068813
2026-04-17,1.1501265879845144,1.1522116610002628,1.633906387449828,1.2768585523514737,1.2659492918802657
2026-04-20,1.1406963803721466,1.1488717741976964,1.616413352299425,1.2714720758761038,1.2598956329749877
2026-04-21,1.1390999947087177,1.162120772462233,1.6652983648769522,1.2566865553670248,1.2477710530765977
2026-04-22,1.1203074440816898,1.1561385688042862,1.6319362466536778,1.2526376835854025,1.2420059277233728
2026-04-23,1.1253693397789133,1.1501638449531286,1.6241919620642333,1.2648017957795281,1.2524346218458156
2026-04-24,1.119777021804731,1.1438359766539046,1.6087167507270286,1.2556356714179417,1.242542305877655
2026-04-27,1.1157464944129516,1.1429317516741742,1.6052713929415832,1.2491553447477954,1.2359386199416136
2026-04-28,1.1326179938528067,1.1406193321824225,1.6131406293467074,1.2607095349397217,1.247898259201516
2026-04-29,1.1314041566792874,1.1449776788086006,1.6250190531547342,1.259399275767208,1.2469859508164094
2026-04-30,1.1243302618620066,1.158702610959509,1.649537448063364,1.2864225064106916,1.269690844492975
2026-05-01,1.1322060336674569,1.1568727864735924,1.6528613633140055,1.2826755972840023,1.2668520105046606
2026-05-04,1.11697037877292,1.1525665742245732,1.6374034136413287,1.2712848246671624,1.2562456408177634
2026-05-05,1.1267587033520954,1.154556900669585,1.6552294467138393,1.2790326081580043,1.2625891473697803
2026-05-06,1.1650897830323739,1.174814985370072,1.7017795342295141,1.2822796455746057,1.2659137254861
2026-05-07,1.1535020410371413,1.171510353549884,1.6799077063925416,1.271483018797093,1.2559146344914969
2026-05-08,1.1709084321806553,1.188995042660549,1.7490347155038024,1.2634610433862916,1.2486290642985638
2026-05-11,1.145177729028043,1.1711405000061026,1.6915224610434338,1.2693488190080446,1.2510933121467995
2026-05-12,1.1497805573478022,1.1679841336221228,1.676536705373002,1.270870814690982,1.2527667224513512
2026-05-13,1.1407808053917992,1.1672062601740167,1.674057600079638,1.2720231175525365,1.2543926539647552
2026-05-14,1.1352362062817212,1.1629830986493197,1.6546872995513981,1.2740520056064182,1.2553353885869711
2026-05-15,1.1194609345168471,1.1574738144040044,1.6412233756701786,1.2579110536061002,1.240497709000831
2026-05-18,1.1266235405754592,1.1613793311328016,1.6517006595584587,1.2730070610023363,1.2570312992256603
2026-05-19,1.1163620139226302,1.158313192193475,1.6435153994792673,1.274951285987266,1.2583934801367547
2026-05-20,1.137540691842141,1.1665096173737894,1.672437877677738,1.2790573430645253,1.2618590119449387
